6.02         0             92             0.92             -1             1.79509             2.44235
6.04         0             91             0.91             -1             1.7984             2.31363
6.06         0             86             0.86             -1             1.80171             1.81529
6.08         0             95             0.95             -1             1.805             2.94444
6.1         0             80             0.8             -1             1.80829             1.38629
6.12         0             90             0.9             -1             1.81156             2.19722
6.14         0             88             0.88             -1             1.81482             1.99243
6.16         0             93             0.93             -1             1.81808             2.58669
6.18         0             84             0.84             -1             1.82132             1.65823
6.2         0             85             0.85             -1             1.82455             1.7346
6.22         0             86             0.86             -1             1.82777             1.81529
6.24         0             94             0.94             -1             1.83098             2.75154
6.26         0             89             0.89             -1             1.83418             2.09074
6.28         0             85             0.85             -1             1.83737             1.7346
6.3         0             80             0.8             -1             1.84055             1.38629
6.32         0             85             0.85             -1             1.84372             1.7346
6.34         0             85             0.85             -1             1.84688             1.7346
6.36         0             81             0.81             -1             1.85003             1.45001
6.38         0             92             0.92             -1             1.85317             2.44235
6.4         0             91             0.91             -1             1.8563             2.31363
6.42         0             89             0.89             -1             1.85942             2.09074
6.44         0             86             0.86             -1             1.86253             1.81529
6.46         0             85             0.85             -1             1.86563             1.7346
6.48         0             89             0.89             -1             1.86872             2.09074
6.5         0             88             0.88             -1             1.8718             1.99243
6.52         0             88             0.88             -1             1.87487             1.99243
6.54         0             88             0.88             -1             1.87794             1.99243
6.56         0             83             0.83             -1             1.88099             1.58563
6.58         0             85             0.85             -1             1.88403             1.7346
6.6         0             87             0.87             -1             1.88707             1.90096
6.62         0             87             0.87             -1             1.8901             1.90096
6.64         0             92             0.92             -1             1.89311             2.44235
6.66         0             89             0.89             -1             1.89612             2.09074
6.68         0             90             0.9             -1             1.89912             2.19722
6.7         0             90             0.9             -1             1.90211             2.19722
6.72         0             86             0.86             -1             1.90509             1.81529
6.74         0             87             0.87             -1             1.90806             1.90096
6.76         0             87             0.87             -1             1.91102             1.90096
6.78         0             86             0.86             -1             1.91398             1.81529
6.8         0             86             0.86             -1             1.91692             1.81529
6.82         0             92             0.92             -1             1.91986             2.44235
6.84         0             89             0.89             -1             1.92279             2.09074
6.86         0             87             0.87             -1             1.92571             1.90096
6.88         0             87             0.87             -1             1.92862             1.90096
6.9         0             91             0.91             -1             1.93152             2.31363
6.92         0             89             0.89             -1             1.93442             2.09074
6.94         0             90             0.9             -1             1.9373             2.19722
6.96         0             89             0.89             -1             1.94018             2.09074
6.98         0             92             0.92             -1             1.94305             2.44235
7         0             87             0.87             -1             1.94591             1.90096
7.02         0             88             0.88             -1             1.94876             1.99243
7.04         0             84             0.84             -1             1.95161             1.65823
7.06         0             86             0.86             -1             1.95445             1.81529
7.08         0             87             0.87             -1             1.95727             1.90096
7.1         0             87             0.87             -1             1.96009             1.90096
7.12         0             88             0.88             -1             1.96291             1.99243
7.14         0             92             0.92             -1             1.96571             2.44235
7.16         0             83             0.83             -1             1.96851             1.58563
7.18         0             83             0.83             -1             1.9713             1.58563
7.2         0             89             0.89             -1             1.97408             2.09074
7.22         0             91             0.91             -1             1.97685             2.31363
7.24         0             91             0.91             -1             1.97962             2.31363
7.26         0             89             0.89             -1             1.98238             2.09074
7.28         0             91             0.91             -1             1.98513             2.31363
7.3         0             88             0.88             -1             1.98787             1.99243
7.32         0             86             0.86             -1             1.99061             1.81529
7.34         0             90             0.9             -1             1.99334             2.19722
7.36         0             89             0.89             -1             1.99606             2.09074
7.38         0             87             0.87             -1             1.99877             1.90096
7.4         0             91             0.91             -1             2.00148             2.31363
7.42         0             88             0.88             -1             2.00418             1.99243
7.44         0             85             0.85             -1             2.00687             1.7346
7.46         0             89             0.89             -1             2.00956             2.09074
7.48         0             90             0.9             -1             2.01223             2.19722
7.5         0             86             0.86             -1             2.0149             1.81529
7.52         0             88             0.88             -1             2.01757             1.99243
7.54         0             86             0.86             -1             2.02022             1.81529
7.56         0             90             0.9             -1             2.02287             2.19722
7.58         0             92             0.92             -1             2.02551             2.44235
7.6         0             84             0.84             -1             2.02815             1.65823
7.62         0             86             0.86             -1             2.03078             1.81529
7.64         0             87             0.87             -1             2.0334             1.90096
7.66         0             92             0.92             -1             2.03601             2.44235
7.68         0             89             0.89             -1             2.03862             2.09074
7.7         0             85             0.85             -1             2.04122             1.7346
7.72         0             90             0.9             -1             2.04381             2.19722
7.74         0             90             0.9             -1             2.0464             2.19722
7.76         0             87             0.87             -1             2.04898             1.90096
7.78         0             87             0.87             -1             2.05156             1.90096
7.8         0             85             0.85             -1             2.05412             1.7346
7.82         0             90             0.9             -1             2.05668             2.19722
7.84         0             87             0.87             -1             2.05924             1.90096
7.86         0             89             0.89             -1             2.06179             2.09074
7.88         0             92             0.92             -1             2.06433             2.44235
7.9         0             89             0.89             -1             2.06686             2.09074
7.92         0             93             0.93             -1             2.06939             2.58669
7.94         0             89             0.89             -1             2.07191             2.09074
7.96         0             84             0.84             -1             2.07443             1.65823
7.98         0             92             0.92             -1             2.07694             2.44235
8         0             87             0.87             -1             2.07944             1.90096
8.02         0             92             0.92             -1             2.08194             2.44235
8.04         0             86             0.86             -1             2.08443             1.81529
8.06         0             91             0.91             -1             2.08691             2.31363
8.08         0             86             0.86             -1             2.08939             1.81529
8.1         0             94             0.94             -1             2.09186             2.75154
8.12         0             92             0.92             -1             2.09433             2.44235
8.14         0             94             0.94             -1             2.09679             2.75154
8.16         0             87             0.87             -1             2.09924             1.90096
8.18         0             91             0.91             -1             2.10169             2.31363
8.2         0             86             0.86             -1             2.10413             1.81529
8.22         0             91             0.91             -1             2.10657             2.31363
8.24         0             88             0.88             -1             2.109             1.99243
8.26         0             85             0.85             -1             2.11142             1.7346
8.28         0             83             0.83             -1             2.11384             1.58563
8.3         0             90             0.9             -1             2.11626             2.19722
8.32         0             92             0.92             -1             2.11866             2.44235
8.34         0             88             0.88             -1             2.12106             1.99243
8.36         0             89             0.89             -1             2.12346             2.09074
8.38         0             83             0.83             -1             2.12585             1.58563
